Date,StoreID,ProductID,ProductName,Category,SubCategory,City,Region,Price,DiscountPct,PromotionFlag,CompetitionPrice,Season,HolidayFlag,HolidayName,AdSpend,UnemploymentRate,Inflation,Temperature,Precipitation,MedianIncome,CompetitorStoresNearby,MonthlySales
2017-08-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1806,0,0,1569,Spring,0,,12230,9.55,6.22,25,34,49713,7,158
2017-09-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1880,10,0,1768,Monsoon,0,,17237,8.96,3.59,29,197,39947,14,271
2017-10-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1621,25,1,1577,Monsoon,0,,18567,9.54,7.4,34,68,78364,14,105
2017-11-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1748,5,1,1747,Spring,0,,9902,7.55,3.08,17,5,36173,10,411
2017-12-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1917,0,0,1670,Spring,1,IndependenceDay,6079,9.73,7.08,33,116,32111,8,538
2018-01-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1718,5,0,1781,Autumn,0,,11630,7.9,6.61,24,171,62682,8,405
2018-02-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1729,25,1,1688,Autumn,0,,13904,7.87,3.08,33,91,27569,18,139
2018-03-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1753,25,0,1749,Festive,0,,17887,8.88,7.91,36,112,64542,13,400
2018-04-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1701,0,0,1526,Summer,0,,12596,3.37,5.86,22,142,71485,2,97
2018-05-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1883,10,1,1703,Winter,0,,7633,3.39,7.42,23,89,61898,14,213
2018-06-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1910,5,1,1718,Monsoon,0,,6623,9.11,5.12,29,188,71590,3,238
2018-07-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1843,25,0,1687,Spring,0,,16267,4.11,4.39,18,34,25452,18,311
2018-08-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1865,5,0,1752,Monsoon,0,,14686,9.91,4.72,19,185,75253,14,427
2018-09-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1854,15,0,1712,Festive,0,,13778,4.51,6.87,15,16,50091,17,253
2018-10-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1720,0,0,1598,Summer,0,,12066,9.7,4.16,29,43,63236,5,307
2018-11-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1846,0,1,1822,Autumn,0,,16747,9.42,5.84,17,7,31303,12,61
2018-12-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1890,20,0,1620,Monsoon,0,,17414,3.03,3.89,16,31,57664,11,216
2019-01-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1631,20,0,1796,Monsoon,0,,5957,3.96,6.12,26,45,43657,4,235
2019-02-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1868,10,0,1546,Autumn,0,,11190,8.0,5.71,30,36,26521,18,330
2019-03-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1699,25,0,1701,Monsoon,0,,8896,7.5,3.52,38,140,22634,6,69
2019-04-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1867,5,0,1547,Festive,1,NewYear,9373,7.36,5.65,20,128,23150,10,296
2019-05-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1696,0,0,1837,Monsoon,0,,13370,4.24,5.64,35,54,67870,4,64
2019-06-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1706,20,0,1861,Winter,0,,9456,8.87,4.35,24,120,37878,14,246
2019-07-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1651,20,1,1788,Monsoon,0,,8705,8.48,4.8,32,163,40744,11,442
2019-08-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1862,20,1,1788,Spring,0,,16257,5.1,7.01,34,26,23263,7,201
2019-09-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1893,5,0,1738,Monsoon,0,,9785,7.23,4.5,34,154,74419,6,121
2019-10-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1738,5,0,1773,Festive,0,,8803,7.23,5.66,19,119,43995,12,330
2019-11-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1825,0,0,1822,Spring,0,,8063,7.25,7.44,30,4,54425,11,382
2019-12-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1893,5,0,1614,Autumn,1,Christmas,13705,8.56,6.04,26,161,48264,2,340
2020-01-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1879,20,1,1534,Monsoon,0,,19058,3.96,7.38,28,193,33890,5,308
2020-02-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1742,10,1,1752,Winter,1,,19119,8.17,6.96,22,139,67262,16,466
2020-03-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1630,5,0,1758,Autumn,0,,14700,3.49,6.94,17,79,67409,3,337
2020-04-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1889,15,0,1612,Summer,0,,12863,9.11,5.91,38,68,37562,15,135
2020-05-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1691,0,0,1604,Spring,0,,17391,5.29,4.04,38,181,33410,13,76
2020-06-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1713,5,0,1569,Autumn,1,NewYear,12058,7.61,3.56,15,0,75383,13,394
2020-07-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1741,25,0,1877,Spring,0,,6995,6.08,7.38,16,133,37813,15,165
2020-08-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1894,10,0,1590,Autumn,0,,15560,9.34,6.47,34,159,44474,10,171
2020-09-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1683,10,0,1546,Festive,0,,9024,4.8,6.47,32,23,68050,19,647
2020-10-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1703,10,0,1868,Autumn,1,IndependenceDay,13466,7.84,3.83,15,38,44874,11,334
2020-11-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1888,10,0,1766,Spring,0,,9109,3.41,4.25,28,78,49716,4,348
2020-12-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1820,25,1,1706,Spring,0,,11608,8.53,3.37,39,34,78969,12,319
2021-01-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1881,0,0,1851,Monsoon,0,,17576,4.6,7.26,31,79,37841,12,446
2021-02-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1797,5,1,1780,Monsoon,0,,7564,4.46,3.99,29,98,25194,12,472
2021-03-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1816,0,1,1597,Summer,0,,16519,5.97,6.7,15,165,61454,15,93
2021-04-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1866,0,0,1545,Monsoon,0,,12522,4.07,4.81,35,142,57591,1,87
2021-05-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1625,20,0,1647,Spring,0,,15484,9.2,7.74,17,131,50935,5,66
2021-06-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1870,25,0,1740,Spring,0,,9992,7.8,4.17,23,110,49950,18,211
2021-07-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1860,0,0,1699,Autumn,0,,12917,5.0,6.24,21,44,35956,13,355
2021-08-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1755,10,0,1551,Spring,1,IndependenceDay,16590,6.33,7.21,29,37,24968,17,726
2021-09-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1728,5,1,1659,Winter,0,,18096,4.62,7.19,21,4,68670,1,468
2021-10-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1707,0,0,1916,Spring,0,,5724,9.88,3.6,15,41,36726,8,339
2021-11-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1836,20,0,1895,Spring,0,,8923,7.07,4.43,28,64,50109,13,158
2021-12-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1690,5,0,1669,Summer,0,,6058,7.54,5.41,30,19,78609,19,158
2022-01-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1735,10,0,1721,Festive,0,,6903,5.74,4.36,35,47,26577,17,624
2022-02-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1697,10,1,1808,Autumn,0,,10608,5.85,6.03,22,57,40167,2,564
2022-03-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1728,15,0,1603,Festive,0,,5602,4.4,5.78,28,15,24116,2,594
2022-04-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1827,5,0,1652,Spring,1,,18185,3.94,3.95,23,194,60775,15,610
2022-05-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1862,10,0,1724,Spring,0,,13912,5.66,3.05,19,1,73761,6,87
2022-06-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1691,0,0,1736,Autumn,0,,10379,7.88,5.71,26,115,23955,6,400
2022-07-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1895,0,0,1625,Summer,0,,5968,7.95,4.06,16,21,32865,16,385
2022-08-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1656,0,0,1902,Autumn,0,,9880,3.56,7.25,30,154,27694,5,351
2022-09-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1758,15,1,1712,Autumn,0,,19071,6.76,4.7,28,17,71871,4,439
2022-10-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1910,5,0,1876,Monsoon,0,,11051,4.59,6.06,28,16,55772,10,489
2022-11-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1815,0,0,1643,Festive,0,,12401,4.17,7.0,23,34,35112,12,504
2022-12-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1830,15,1,1618,Summer,0,,12061,7.82,7.64,30,64,25824,5,571
2023-01-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1900,0,0,1783,Winter,0,,8936,3.68,4.32,21,124,49421,13,473
2023-02-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1622,5,0,1572,Winter,0,,18513,6.53,4.14,28,124,38996,16,299
2023-03-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1897,10,0,1589,Winter,1,,5417,8.66,6.02,16,66,60964,7,496
2023-04-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1813,10,0,1781,Winter,1,Christmas,12301,5.28,6.38,37,145,76434,16,619
2023-05-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1625,5,0,1539,Spring,0,,8721,6.05,4.79,15,77,27151,15,129
2023-06-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1643,0,0,1638,Winter,0,,14959,3.76,7.2,37,55,35038,9,288
2023-07-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1744,0,0,1658,Summer,0,,9847,7.01,7.47,15,132,68210,7,398
2023-08-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1636,0,0,1874,Spring,0,,19515,3.43,7.16,26,26,38799,14,260
2023-09-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1679,5,0,1562,Summer,0,,10754,4.97,4.56,35,125,52088,10,463
2023-10-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1917,10,0,1902,Winter,0,,7747,5.94,6.88,38,130,29601,12,381
2023-11-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1704,10,0,1869,Festive,0,,14254,9.34,3.34,19,7,66384,17,65
2023-12-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1789,0,0,1547,Autumn,0,,7116,7.38,4.64,25,32,67950,4,133
2024-01-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1769,0,0,1520,Monsoon,0,,16399,9.12,7.89,30,72,58247,4,91
2024-02-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1786,0,0,1912,Festive,1,,6895,4.66,7.94,16,193,59629,4,159
2024-03-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1639,20,0,1586,Autumn,0,,15519,3.99,3.81,35,10,49362,19,116
2024-04-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1789,15,1,1599,Monsoon,0,,18503,4.52,6.69,39,4,50592,6,98
2024-05-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1884,15,1,1803,Winter,0,,12859,7.62,3.72,21,132,37892,9,309
2024-06-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1653,0,0,1739,Autumn,0,,14125,4.22,5.73,21,124,26407,2,379
2024-07-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1735,0,1,1769,Spring,0,,8596,5.34,6.63,26,0,56436,7,168
2024-08-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1782,10,0,1771,Festive,0,,9592,8.95,5.16,24,81,44455,16,260
2024-09-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1858,20,1,1753,Festive,0,,6689,6.57,3.12,37,177,61141,13,112
2024-10-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1767,0,0,1764,Spring,0,,9806,7.84,4.08,21,198,59867,17,255
2024-11-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1754,0,0,1848,Autumn,0,,19467,8.28,7.49,35,24,21412,1,217
2024-12-01,Store_8,P03,Men_Jacket,Men,Outerwear,Ahmedabad,West,1765,0,1,1746,Winter,0,,18734,3.2,5.57,18,169,60791,9,312
2017-01-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1288,10,1,1199,Winter,0,,5870,5.91,5.47,24,25,51950,13,416
2017-02-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1149,0,0,1240,Festive,0,,10243,4.44,4.37,27,143,71195,2,379
2017-03-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1134,0,0,1015,Monsoon,0,,16771,5.95,4.55,33,111,38006,1,300
2017-04-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1347,0,1,1029,Festive,0,,15584,4.56,4.23,26,128,39971,7,88
2017-05-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1250,0,0,1082,Spring,0,,13460,7.66,5.56,20,190,20372,4,463
2017-06-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1201,0,0,1179,Winter,0,,14757,5.25,4.38,18,81,44199,4,106
2017-07-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1217,15,0,1024,Winter,0,,10796,7.71,4.95,16,42,39000,10,251
2017-08-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1152,0,0,1308,Autumn,0,,19530,6.21,7.3,15,73,75403,8,269
2017-09-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1254,5,0,1079,Monsoon,0,,11914,4.77,5.03,26,105,78985,14,89
2017-10-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1276,0,0,970,Monsoon,0,,19557,5.78,4.51,20,127,49773,1,351
2017-11-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1099,15,1,1064,Festive,0,,11593,6.02,7.24,30,65,44563,12,567
2017-12-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1336,0,0,1122,Spring,0,,11388,9.06,3.52,24,87,28269,12,329
2018-01-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1088,5,0,1052,Winter,0,,19948,6.52,3.31,31,95,54159,10,193
2018-02-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1089,10,0,1311,Spring,0,,17456,7.07,6.83,38,25,46292,7,337
2018-03-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1115,0,0,1258,Winter,0,,7668,4.8,7.29,36,188,70904,3,288
2018-04-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1301,20,0,1298,Monsoon,0,,19968,7.63,6.03,33,140,71863,6,164
2018-05-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1350,0,1,1139,Summer,0,,18677,3.32,3.62,35,160,34778,1,489
2018-06-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1240,25,0,1064,Summer,0,,13933,9.93,6.52,29,69,50482,15,290
2018-07-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1182,25,0,1283,Autumn,0,,7101,8.05,6.23,38,86,40656,12,257
2018-08-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1106,10,0,1295,Summer,1,,12906,8.98,4.55,38,25,56865,13,700
2018-09-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1310,0,0,1358,Autumn,0,,11603,3.59,3.5,16,94,44253,10,215
2018-10-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1123,20,0,1273,Summer,1,Diwali,19554,7.91,3.97,33,16,32878,11,144
2018-11-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1126,10,0,1090,Summer,0,,13469,8.35,3.07,31,149,46333,3,227
2018-12-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1133,0,1,1233,Summer,0,,17736,4.56,3.03,22,110,29816,15,168
2019-01-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1345,25,0,1035,Winter,0,,9514,3.98,5.26,21,94,72386,17,363
2019-02-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1163,0,0,1170,Summer,0,,14720,4.92,4.92,19,82,46762,5,65
2019-03-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1329,0,0,1226,Festive,1,,19488,8.28,4.13,16,129,45359,6,191
2019-04-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1078,0,1,1357,Summer,0,,12753,5.91,5.04,28,75,76363,3,259
2019-05-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1160,15,1,1072,Monsoon,1,NewYear,10867,9.27,6.33,38,59,45918,13,741
2019-06-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1146,15,1,1282,Festive,0,,9831,4.33,3.55,37,195,40548,6,580
2019-07-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1119,5,0,1227,Autumn,0,,6934,8.69,7.41,21,48,26233,14,103
2019-08-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1354,15,0,1180,Spring,0,,8980,4.41,4.6,16,53,54664,19,392
2019-09-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1275,0,1,1179,Autumn,0,,17210,3.84,7.28,24,119,74416,16,205
2019-10-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1117,10,0,982,Spring,0,,17691,3.35,6.86,37,56,20609,12,71
2019-11-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1165,5,0,1218,Winter,0,,11596,6.51,6.97,27,38,48845,12,131
2019-12-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1192,0,1,1352,Festive,1,,16210,5.02,6.55,34,68,29266,11,416
2020-01-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1170,5,1,984,Spring,1,,18061,9.02,5.16,25,10,35641,11,586
2020-02-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1125,20,0,1098,Festive,0,,18248,8.84,6.6,23,92,79015,15,430
2020-03-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1250,0,0,1154,Summer,0,,17145,4.04,3.05,24,150,54903,19,378
2020-04-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1237,10,0,1044,Monsoon,0,,9364,6.86,7.98,36,187,31802,5,433
2020-05-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1129,0,0,1096,Festive,1,Christmas,13465,7.32,4.1,38,173,28955,13,134
2020-06-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1170,0,1,1282,Summer,0,,13743,3.37,3.57,33,109,28312,9,142
2020-07-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1312,5,0,1245,Summer,0,,13999,3.82,5.14,39,185,79964,6,299
2020-08-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1224,0,0,1180,Festive,0,,17235,5.07,5.1,32,180,79123,18,161
2020-09-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1084,0,0,1185,Autumn,0,,10406,6.17,5.09,17,10,25331,4,140
2020-10-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1306,20,0,1290,Winter,1,IndependenceDay,18610,6.41,7.17,32,85,38870,18,127
2020-11-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1114,5,0,1050,Spring,0,,14961,6.4,5.56,26,143,43531,10,138
2020-12-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1300,20,0,1160,Monsoon,0,,5936,6.96,4.39,20,146,57352,6,238
2021-01-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1196,0,1,1071,Monsoon,1,Diwali,11542,3.14,3.16,16,171,21043,13,610
2021-02-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1143,15,1,1059,Festive,1,Christmas,8595,8.88,4.64,36,68,71220,14,1017
2021-03-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1196,0,0,1170,Spring,0,,10732,9.77,4.03,32,41,38132,16,328
2021-04-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1284,5,0,1232,Festive,0,,18032,7.02,7.73,20,76,61295,13,465
2021-05-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1198,10,0,1035,Festive,1,NewYear,19463,5.52,6.23,38,22,31398,8,678
2021-06-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1141,10,0,1297,Winter,0,,7837,6.23,3.39,35,21,20160,14,293
2021-07-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1276,25,0,1213,Festive,0,,6291,6.82,6.56,31,97,22135,13,559
2021-08-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1089,5,1,1087,Winter,1,,7596,3.1,7.59,17,46,48437,7,90
2021-09-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1215,10,0,1229,Autumn,0,,12583,3.07,7.32,19,80,45221,3,320
2021-10-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1223,20,0,1290,Festive,0,,7464,8.11,4.97,20,23,55610,3,409
2021-11-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1210,5,0,972,Summer,0,,16633,8.28,5.35,28,174,79276,8,451
2021-12-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1067,5,0,1307,Monsoon,1,Diwali,17914,7.39,3.07,18,187,43874,3,702
2022-01-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1324,5,0,980,Winter,0,,6712,4.03,3.92,18,108,42667,15,105
2022-02-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1092,25,0,1356,Festive,1,IndependenceDay,7823,9.55,5.54,31,49,69030,1,421
2022-03-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1306,15,0,1314,Summer,0,,5293,5.94,5.17,35,29,29489,2,103
2022-04-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1109,5,0,1110,Autumn,0,,7117,3.97,6.25,29,118,60246,18,350
2022-05-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1297,0,0,1324,Summer,0,,11476,6.55,6.15,22,191,38220,13,454
2022-06-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1181,10,0,1260,Summer,0,,15887,8.0,4.73,16,72,39761,4,407
2022-07-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1361,15,0,1272,Monsoon,0,,9893,9.5,3.52,19,61,57649,6,176
2022-08-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1184,0,0,1301,Spring,0,,5637,3.22,4.52,29,11,68207,19,482
2022-09-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1209,10,0,996,Summer,1,NewYear,7450,9.85,5.65,22,103,70599,14,211
2022-10-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1231,15,0,1031,Monsoon,0,,15679,5.38,3.47,27,102,65639,3,330
2022-11-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1324,0,0,1334,Monsoon,0,,18293,3.02,5.96,30,152,26578,16,140
2022-12-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1295,0,1,1154,Spring,0,,16802,6.79,5.55,38,3,75578,12,386
2023-01-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1076,0,0,1292,Winter,0,,18834,8.49,5.53,20,197,35323,9,267
2023-02-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1190,0,0,1051,Monsoon,0,,18114,9.15,3.14,38,10,72883,17,109
2023-03-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1206,25,0,1154,Summer,0,,15933,9.14,3.77,21,126,23551,13,412
2023-04-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1278,20,0,1045,Summer,0,,7855,5.79,5.95,25,108,62638,4,130
2023-05-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1225,20,0,1110,Spring,0,,6534,6.08,6.73,32,155,32652,11,235
2023-06-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1077,20,1,1038,Festive,0,,5649,7.43,6.63,19,0,25240,4,758
2023-07-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1253,5,0,1052,Summer,0,,12178,5.4,7.7,24,125,27026,1,209
2023-08-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1156,0,1,1046,Winter,0,,17905,6.98,5.98,30,141,52802,8,566
2023-09-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1339,5,0,1335,Winter,1,Christmas,5768,4.29,5.99,15,69,37645,10,568
2023-10-01,Store_8,P04,Women_Dress,Women,Dresses,Ahmedabad,West,1149,15,1,1187,Autumn,1,Christmas,14572,4.81,3.36,19,197,28030,4,464
